[boot.Main.main]Launch.ID:1585718607564
[data.Config.reload]Reload over.
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test0
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test1
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test2
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test3
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test4
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test5
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test0
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test1
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test2
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test3
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test4
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test5
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test0
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test1
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test2
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test3
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test4
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test5
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test3
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[data.Config.set]Set mwd.isMax=false
[data.Config.set]Set mwd.width=1137
[data.Config.set]Set mwd.height=898
[data.Config.set]Set mwd.x=143
[data.Config.set]Set mwd.y=268
[data.Config.set]Set editingPnl.color=0.18
[data.Config.set]Set toolPnl.color=0.25
[data.Config.set]Set trackOper.color=0.25
[data.Config.set]Set labelCheck.color=0.25
[data.Config.set]Set infoBar.color=0.35
[data.Config.set]Set labelCheck.color=0.25
[data.Config.set]Set groupPnl.color=0.25
[data.Config.set]Set attributeEdit.color=0.25
[data.Config.set]Set trackOper.x=449
[data.Config.set]Set trackOper.y=183
[data.Config.set]Set toolPnl.x=844
[data.Config.set]Set toolPnl.y=63
[data.Config.set]Set labelCheck.x=181
[data.Config.set]Set labelCheck.y=78
[data.Config.set]Set groupPnl.x=659
[data.Config.set]Set groupPnl.y=68
[data.Config.set]Set attributeEdit.x=888
[data.Config.set]Set attributeEdit.y=121
[data.Config.set]Set trackLocationAdd=-260
[data.Config.set]Set eleHeight=45
[data.Config.set]Set groupview_addX=250
[data.Config.set]Set groupview_addY=245
[guiMgr.MainWd.windowClosing]Closing...
